# Homomorphism            | Subgraph
# chordal4 boat	chordal6  | cycle3 cycle4 cycle5 cycle6 chordal4 chordal5
0	0	0	0	3	6	23	0	0
12	36	12	2	5	6	5	0	3
62	422	114	7	18	35	73	5	31
12	52	12	2	3	9	11	0	0
66	558	162	7	16	34	60	6	44
22	90	30	3	3	5	9	1	1
24	104	24	4	3	6	9	0	1
6	18	6	1	4	11	9	0	1
34	158	42	5	2	5	6	1	0
80	680	180	8	14	32	63	8	37
130	1390	486	11	18	32	53	16	59
12	36	12	2	5	6	15	0	3
12	36	12	2	4	7	12	0	1
70	586	168	7	16	39	67	7	40
32	144	48	4	4	1	4	2	0
58	350	90	7	18	39	92	4	30
54	354	84	7	12	39	74	3	25
6	18	6	1	4	5	10	0	1
78	594	162	9	10	29	70	6	21
38	178	54	5	4	7	11	2	3
12	36	12	2	3	7	19	0	1
6	18	6	1	7	6	15	0	0
28	112	36	4	13	36	69	1	13
22	90	30	3	2	3	10	1	0
28	112	36	4	5	10	15	1	4
0	0	0	0	4	7	11	0	0
12	36	12	2	2	3	23	0	0
90	822	216	9	17	30	40	9	54
12	36	12	2	4	7	9	0	3
18	54	18	3	5	6	9	0	2
94	914	252	9	16	33	55	10	50
24	72	24	4	1	4	9	0	1
92	720	210	10	18	41	92	8	36
52	344	96	6	16	31	84	4	21
18	70	18	3	2	7	15	0	2
68	448	120	8	17	32	79	5	33
6	18	6	1	4	8	13	0	0
18	54	18	3	5	8	7	0	3
6	18	6	1	7	8	17	0	2
160	1844	768	12	22	40	65	22	81
0	0	0	0	5	8	12	0	0
50	350	108	5	8	9	14	5	8
62	486	132	7	17	37	57	5	47
62	414	120	7	16	39	73	5	28
162	2050	1020	11	27	47	70	24	109
118	1090	330	11	16	34	75	13	45
54	350	84	7	16	45	98	3	26
48	292	84	6	14	30	69	3	18
30	106	30	5	4	6	16	0	3
50	402	132	5	22	34	57	5	50
22	106	30	3	5	2	12	1	1
26	150	48	3	7	9	19	2	7
0	0	0	0	9	8	11	0	0
42	242	72	5	20	31	56	3	35
66	586	150	7	17	40	65	6	46
6	18	6	1	7	7	15	0	1
12	36	12	2	4	2	8	0	1
94	894	234	9	18	37	63	10	55
18	74	18	3	5	8	21	0	5
78	570	150	9	14	31	64	6	31
118	1054	414	11	13	28	63	13	33
28	156	36	4	15	43	82	1	17
100	968	294	10	18	53	124	10	50
12	36	12	2	2	3	13	0	0
54	314	84	7	14	40	86	3	25
6	18	6	1	2	5	10	0	0
48	272	78	6	12	40	83	3	18
96	924	390	8	18	33	55	12	44
54	358	84	7	13	34	82	3	18
156	1812	732	12	20	40	74	21	75
12	36	12	2	3	3	8	0	0
24	92	24	4	4	6	14	0	3
108	1180	342	10	19	38	56	12	74
18	54	18	3	7	5	14	0	2
112	1168	348	10	18	31	46	13	62
74	498	132	9	16	35	65	5	32
28	108	36	4	4	4	8	1	2
6	18	6	1	1	2	16	0	0
16	72	24	2	12	6	22	1	3
68	460	126	8	12	31	76	5	21
22	90	30	3	19	28	81	1	12
72	660	174	8	12	31	60	6	39
88	580	168	10	12	26	58	7	24
136	1212	504	12	21	36	77	16	51
60	444	132	6	16	38	86	6	20
34	158	42	5	4	8	12	1	2
118	1354	570	9	19	37	59	16	68
102	942	396	9	13	24	53	12	31
48	332	84	6	16	41	85	3	29
6	18	6	1	5	6	14	0	1
74	598	270	7	14	28	56	8	27
78	574	282	7	18	45	85	9	27
16	72	24	2	6	6	18	1	1
18	74	18	3	7	10	12	0	7
12	36	12	2	4	7	11	0	1
98	898	366	9	14	29	58	11	37
78	626	174	9	13	35	76	6	31
6	18	6	1	4	12	20	0	1
116	1304	390	10	18	36	61	14	66
18	54	18	3	3	5	7	0	2
44	256	60	6	16	44	84	2	26
92	816	336	8	16	32	52	11	41
58	434	102	7	12	31	56	4	30
6	18	6	1	1	9	18	0	0
6	18	6	1	5	3	21	0	1
22	90	30	3	4	9	16	1	1
22	90	30	3	21	28	83	1	8
116	1116	438	10	15	29	53	14	43
26	150	48	3	4	8	12	2	3
34	150	42	5	13	31	69	1	16
96	872	348	8	19	41	74	12	52
68	516	132	8	15	33	70	5	30
114	946	294	11	20	33	69	12	45
12	36	12	2	4	5	8	0	2
94	742	192	11	10	28	72	7	20
6	18	6	1	6	8	9	0	3
24	88	24	4	4	8	9	0	4
22	90	30	3	3	3	7	1	1
34	134	42	5	6	7	8	1	5
6	18	6	1	5	2	8	0	1
6	18	6	1	5	7	11	0	1
70	578	114	9	15	51	109	4	44
138	1246	594	11	14	22	44	18	31
104	1004	294	10	13	27	57	11	38
18	70	18	3	4	2	7	0	1
28	124	36	4	5	7	10	1	3
74	522	132	9	13	34	78	5	24
18	54	18	3	2	7	10	0	2
60	452	132	6	15	30	57	6	25
12	36	12	2	3	3	13	0	1
34	138	42	5	13	41	84	1	16
18	86	18	3	4	5	9	0	1
32	204	54	4	17	37	56	2	27
38	202	60	5	16	45	80	2	25
6	18	6	1	4	6	9	0	1
42	278	78	5	8	11	16	3	7
106	1102	402	9	18	37	64	13	60
12	36	12	2	5	9	7	0	4
66	594	156	7	18	42	65	6	54
24	72	24	4	5	5	8	0	3
44	204	66	6	3	5	7	2	2
6	18	6	1	5	11	21	0	2
84	608	288	8	13	32	79	9	19
12	52	12	2	2	4	12	0	0
0	0	0	0	2	9	12	0	0
22	106	30	3	15	39	86	1	9
68	436	126	8	20	43	76	5	38
22	90	30	3	8	6	19	1	4
0	0	0	0	5	8	13	0	0
12	36	12	2	3	4	12	0	1
42	242	72	5	19	40	91	3	23
56	376	108	6	14	42	90	5	20
6	18	6	1	6	3	17	0	1
12	36	12	2	5	6	15	0	1
0	0	0	0	5	6	7	0	0
58	338	102	7	17	32	65	4	22
128	1312	498	10	21	32	63	17	62
18	54	18	3	1	3	9	0	0
86	654	192	9	22	32	55	8	51
48	236	72	6	12	28	67	3	12
76	604	168	8	15	26	50	7	36
6	18	6	1	7	12	12	0	2
66	458	126	7	16	29	67	6	32
18	70	18	3	3	9	15	0	3
88	864	270	8	17	38	66	10	52
22	90	30	3	7	9	12	1	2
46	326	90	5	18	39	64	4	31
12	36	12	2	1	7	11	0	0
38	218	54	5	16	34	55	2	28
80	760	186	8	19	40	65	8	57
18	70	18	3	8	1	8	0	0
12	36	12	2	4	4	12	0	1
12	36	12	2	2	9	12	0	1
42	222	72	5	5	5	9	3	3
18	54	18	3	3	3	7	0	2
0	0	0	0	3	3	17	0	0
6	18	6	1	3	12	13	0	0
66	426	126	7	12	28	59	6	20
34	142	42	5	1	5	9	1	0
120	1360	540	10	18	36	53	15	68
88	668	168	10	15	32	65	7	31
24	88	24	4	4	4	5	0	0
22	90	30	3	4	5	6	1	1
12	52	12	2	2	6	13	0	2
102	978	390	9	15	28	48	12	44
88	716	348	8	15	40	84	10	29
12	36	12	2	4	2	10	0	1
68	460	126	8	12	33	77	5	19
24	72	24	4	5	5	13	0	2
34	142	42	5	4	7	9	1	4
18	70	18	3	3	1	12	0	1
66	546	132	7	18	37	61	6	49
46	282	90	5	5	10	17	4	4
62	418	114	7	19	42	92	5	33
82	690	186	9	16	49	109	7	43
100	964	408	8	21	35	64	13	56
6	18	6	1	3	8	12	0	1
12	36	12	2	5	4	14	0	1
22	90	30	3	4	9	13	1	2
52	360	96	6	18	29	54	4	33
16	72	24	2	5	7	14	1	4
162	2070	972	11	29	50	76	24	121
106	1178	366	9	20	42	59	13	74
184	2352	1248	12	20	29	42	28	79
92	764	204	10	19	40	73	8	48
32	168	54	4	5	8	7	2	6
66	450	210	7	14	31	61	6	17
50	322	66	7	15	37	83	2	28
12	36	12	2	2	8	10	0	2
0	0	0	0	4	6	11	0	0
6	18	6	1	7	12	20	0	2
90	854	228	9	14	35	72	9	43
12	36	12	2	2	9	11	0	1
42	214	66	5	5	4	6	3	0
12	52	12	2	3	6	14	0	1
6	18	6	1	4	7	11	0	2
52	320	96	6	18	38	84	4	24
68	524	126	8	16	42	94	5	34
52	268	84	6	17	30	77	4	14
48	284	84	6	17	40	64	3	26
6	18	6	1	5	7	10	0	0
12	36	12	2	2	6	9	0	0
28	124	36	4	3	6	11	1	2
40	212	48	6	14	29	70	1	21
138	1286	498	11	25	49	103	18	60
102	910	294	9	23	36	81	12	57
18	58	18	3	4	5	13	0	3
82	650	168	9	16	38	84	7	35
12	36	12	2	4	6	12	0	1
58	366	102	7	18	37	79	4	34
92	764	252	10	16	37	81	8	35
68	432	120	8	17	29	72	5	33
0	0	0	0	5	13	12	0	0
104	1060	444	8	20	39	59	14	56
6	18	6	1	3	8	14	0	0
0	0	0	0	2	10	20	0	0
48	296	72	6	17	35	71	3	24
44	228	60	6	12	30	64	2	18
76	660	162	8	16	35	60	7	44
12	36	12	2	3	7	9	0	1
18	54	18	3	3	7	6	0	2
86	730	204	9	21	39	83	8	53
0	0	0	0	6	7	18	0	0
18	54	18	3	8	12	16	0	5
132	1332	708	10	15	22	38	18	42
80	692	204	8	13	30	56	8	34
90	870	240	9	14	34	67	9	45
38	214	54	5	17	46	77	2	23
82	702	186	9	16	33	73	7	34
30	90	30	5	1	6	11	0	1
48	292	72	6	14	37	88	3	21
0	0	0	0	6	6	18	0	0
28	112	36	4	3	8	9	1	3
80	608	246	8	12	29	71	8	18
72	500	138	8	19	32	71	6	35
12	36	12	2	3	5	7	0	2
44	256	66	6	17	39	75	2	29
106	1042	420	9	15	33	60	13	44
62	506	126	7	13	34	61	5	32
16	72	24	2	3	3	18	1	1
18	86	18	3	5	7	11	0	4
88	716	306	8	17	34	57	10	41
128	1428	606	10	18	34	56	17	60
0	0	0	0	4	5	7	0	0
28	124	36	4	3	4	11	1	1
22	90	30	3	6	3	6	1	0
82	730	330	7	19	33	65	10	44
78	570	150	9	14	33	73	6	25
12	36	12	2	1	6	14	0	1
0	0	0	0	8	10	18	0	0
34	186	42	5	14	40	80	1	22
12	36	12	2	4	9	14	0	2
6	18	6	1	5	10	14	0	2
6	18	6	1	5	7	12	0	0
6	18	6	1	6	14	24	0	0
52	396	108	6	14	35	55	4	38
18	70	18	3	0	4	9	0	0
12	52	12	2	4	6	8	0	3
6	18	6	1	4	7	9	0	1
80	608	168	8	14	29	60	8	28
24	88	24	4	2	8	10	0	0
164	2016	918	12	22	36	51	23	90
0	0	0	0	7	7	23	0	0
6	18	6	1	6	5	15	0	1
0	0	0	0	4	7	9	0	0
18	54	18	3	3	6	15	0	2
0	0	0	0	12	2	16	0	0
16	72	24	2	4	7	10	1	0
6	18	6	1	4	8	5	0	2
90	846	216	9	17	33	58	9	51
28	140	36	4	8	6	15	1	7
86	682	186	9	19	45	91	8	40
92	764	348	8	17	34	65	11	24
12	36	12	2	3	4	9	0	1
24	76	24	4	1	5	10	0	2
24	72	24	4	7	5	14	0	3
24	72	24	4	2	5	14	0	2
24	104	24	4	5	12	25	0	3
48	240	78	6	6	8	15	3	5
6	18	6	1	6	10	7	0	3
70	630	162	7	17	36	56	7	46
110	1146	456	9	20	39	60	14	66
78	558	150	9	15	29	65	6	32
32	152	48	4	5	12	23	2	6
74	606	174	7	18	34	59	8	41
70	502	138	7	16	30	58	7	29
22	90	30	3	4	9	9	1	3
18	70	18	3	4	6	11	0	3
0	0	0	0	1	6	22	0	0
84	836	252	8	16	36	62	9	54
200	1980	834	16	23	35	71	26	60
124	1076	528	10	15	26	51	16	33
80	608	180	8	15	37	88	8	23
68	504	132	8	14	32	81	5	28
24	88	24	4	3	8	18	0	1
88	664	180	10	14	35	73	7	29
74	690	210	7	18	30	55	8	45
32	168	54	4	6	6	8	2	2
158	1950	948	11	22	43	65	23	86
6	18	6	1	4	7	7	0	1
58	406	96	7	18	48	102	4	34
60	380	84	8	15	37	78	3	26
6	18	6	1	4	6	11	0	2
66	618	168	7	17	41	60	6	52
30	106	30	5	1	5	8	0	0
126	1526	450	11	25	58	104	15	106
12	36	12	2	4	11	14	0	2
66	546	162	7	20	50	104	6	35
62	474	108	7	17	32	54	5	44
38	234	60	5	15	35	81	2	21
106	1118	450	9	17	37	64	13	55
6	18	6	1	3	6	8	0	0
64	524	126	8	17	46	81	4	44
58	362	102	7	14	33	71	4	20
18	70	18	3	3	9	24	0	1
68	460	120	8	14	34	73	5	24
12	36	12	2	4	4	13	0	0
88	728	306	8	17	30	58	10	38
12	36	12	2	6	10	16	0	1
6	18	6	1	6	5	9	0	1
88	760	312	8	15	30	60	10	33
62	510	132	7	14	39	68	5	40
16	72	24	2	4	9	22	1	2
66	494	132	7	21	32	57	6	45
64	496	114	8	15	36	81	4	32
32	168	54	4	7	10	18	2	5
64	408	108	8	15	47	99	4	33
70	554	108	9	15	40	79	4	37
18	70	18	3	1	8	17	0	0
88	880	276	8	17	33	60	10	55
12	36	12	2	3	7	9	0	0
66	494	126	7	17	33	49	6	42
66	470	138	7	17	32	61	6	32
28	140	36	4	15	40	90	1	15
12	52	12	2	2	7	12	0	1
12	52	12	2	4	8	14	0	4
78	574	138	9	14	29	77	6	27
90	750	216	9	13	22	47	9	32
18	70	18	3	3	1	8	0	0
32	168	54	4	6	10	10	2	8
28	108	36	4	4	8	14	1	4
12	36	12	2	9	5	12	0	1
12	36	12	2	3	9	12	0	1
120	1216	492	10	17	30	50	15	51
60	500	156	6	15	31	58	6	34
72	504	138	8	17	35	74	6	33
60	416	84	8	14	43	87	3	29
38	210	60	5	17	33	81	2	20
6	18	6	1	1	11	14	0	0
18	54	18	3	3	7	18	0	1
32	208	54	4	24	58	121	2	35
58	390	108	7	17	42	79	4	27
42	266	72	5	9	13	15	3	17
52	380	108	6	19	41	77	4	37
42	298	78	5	18	35	58	3	35
86	630	246	9	16	32	84	8	22
80	708	186	8	21	40	61	8	60
6	18	6	1	2	6	13	0	1
86	610	186	9	15	32	59	8	28
24	72	24	4	3	6	8	0	3
6	18	6	1	2	8	15	0	0
28	108	36	4	4	5	10	1	1
128	1460	582	10	24	47	76	17	90
110	1106	270	11	20	51	117	11	66
52	372	84	6	19	34	60	4	43
66	562	132	7	20	36	60	6	55
84	852	264	8	17	41	60	9	63
6	18	6	1	3	7	11	0	0
12	36	12	2	4	6	16	0	1
70	606	180	7	16	35	62	7	40
56	468	132	6	20	44	94	5	30
12	36	12	2	8	6	8	0	3
116	1204	444	10	17	40	79	14	56
48	300	78	6	18	28	65	3	25
6	18	6	1	4	11	15	0	2
18	70	18	3	5	2	12	0	2
62	534	138	7	16	40	62	5	44
66	454	132	7	19	35	71	6	33
136	1488	738	10	16	27	48	19	47
102	934	372	9	17	33	54	12	48
70	546	162	7	15	33	64	7	35
116	1076	408	10	14	25	49	14	35
12	36	12	2	5	8	19	0	3
6	18	6	1	4	6	9	0	0
42	278	78	5	16	31	63	3	29
92	708	216	10	12	28	65	8	24
44	180	60	6	9	10	8	2	4
62	430	120	7	12	30	60	5	25
12	40	12	2	6	7	15	0	3
6	18	6	1	4	4	6	0	0
90	634	270	9	15	34	61	9	25
12	36	12	2	5	8	9	0	0
12	36	12	2	1	7	8	0	1
28	108	36	4	5	11	9	1	1
18	54	18	3	1	5	14	0	0
80	732	186	8	20	34	55	8	61
30	150	30	5	18	42	75	0	26
88	812	246	8	16	34	54	10	43
12	36	12	2	3	8	7	0	3
32	208	54	4	16	48	98	2	20
86	810	366	7	20	42	59	11	57
6	18	6	1	4	9	8	0	1
18	74	18	3	19	39	111	0	16
12	36	12	2	4	4	13	0	0
22	90	30	3	4	4	14	1	0
96	928	384	8	15	32	64	12	39
92	792	348	8	20	25	45	11	45
54	310	84	7	12	30	67	3	21
68	440	120	8	18	38	71	5	31
12	36	12	2	3	9	12	0	3
0	0	0	0	8	8	11	0	0
84	756	198	8	22	42	79	9	61
74	710	222	7	23	45	102	8	55
132	1252	462	12	23	54	133	15	65
62	414	114	7	14	43	87	5	25
6	18	6	1	8	9	28	0	1
26	150	48	3	7	8	8	2	9
12	36	12	2	4	7	8	0	2
104	996	288	10	18	38	86	11	48
136	1564	630	10	22	39	56	19	81
6	18	6	1	5	4	3	0	1
62	510	150	7	17	44	94	5	30
28	108	36	4	3	7	9	1	1
6	18	6	1	8	9	9	0	2
60	492	132	6	23	42	69	6	56
0	0	0	0	4	10	21	0	0
12	36	12	2	6	3	17	0	0
88	680	192	10	14	34	68	7	34
124	1360	552	10	15	27	47	16	49
12	36	12	2	5	9	17	0	3
12	36	12	2	6	4	12	0	3
52	320	96	6	18	33	76	4	24
28	108	36	4	1	4	11	1	0
100	944	264	10	13	28	57	10	39
18	70	18	3	2	5	11	0	1
12	36	12	2	3	5	26	0	1
28	156	36	4	15	37	80	1	18
58	466	96	7	17	35	61	4	46
22	122	30	3	2	6	8	1	0
0	0	0	0	1	12	12	0	0
22	90	30	3	1	9	16	1	0
38	162	54	5	5	3	7	2	1
52	424	114	6	15	38	55	4	41
82	598	162	9	24	36	79	7	44
62	490	132	7	18	35	53	5	48
50	302	66	7	17	38	85	2	32
106	1018	270	11	21	46	85	10	62
46	350	108	5	18	34	70	4	19
0	0	0	0	7	12	11	0	0
112	1204	354	10	17	36	60	13	61
74	630	270	7	15	31	58	8	33
64	556	174	6	19	34	66	7	43
12	36	12	2	4	8	9	0	3
38	186	60	5	6	2	9	2	3
18	54	18	3	5	9	12	0	2
72	500	144	8	24	44	79	6	48
48	268	78	6	22	47	98	3	30
32	176	54	4	20	34	66	2	19
94	678	312	9	16	34	74	10	28
24	88	24	4	4	5	10	0	3
88	696	306	8	15	25	47	10	29
22	90	30	3	5	6	9	1	1
72	504	144	8	17	43	74	6	36
18	54	18	3	5	6	8	0	2
94	834	240	9	15	31	56	10	42
72	600	144	8	15	34	59	6	41
72	588	150	8	12	29	59	6	32
6	18	6	1	4	6	6	0	1
68	456	126	8	20	33	75	5	36
16	72	24	2	3	8	13	1	0
0	0	0	0	4	8	14	0	0
42	310	90	5	16	38	58	3	36
52	372	96	6	15	38	57	4	35
88	932	276	8	21	40	56	10	73
56	428	120	6	19	32	56	5	41
16	72	24	2	4	16	12	1	1
12	36	12	2	5	15	14	0	4
12	36	12	2	3	3	13	0	1
0	0	0	0	5	11	9	0	0
12	36	12	2	4	4	11	0	0
0	0	0	0	4	9	10	0	0
94	1010	288	9	19	39	53	10	72
26	150	48	3	6	7	14	2	3
156	1668	822	12	16	20	26	21	50
34	158	42	5	7	7	7	1	7
58	410	102	7	21	34	83	4	34
174	2098	966	13	28	60	109	24	103
88	892	270	8	19	36	55	10	62
12	36	12	2	6	18	23	0	4
6	18	6	1	9	5	6	0	2
12	36	12	2	4	8	12	0	2
6	18	6	1	5	6	14	0	1
42	266	72	5	20	35	63	3	37
16	72	24	2	2	8	15	1	1
72	568	156	8	13	34	78	6	31
6	18	6	1	3	8	8	0	2
64	544	174	6	19	25	63	7	38
48	284	78	6	16	36	80	3	25
52	356	108	6	22	43	87	4	36
6	18	6	1	8	14	20	0	4
0	0	0	0	4	3	14	0	0
12	36	12	2	6	6	14	0	1
54	306	102	5	20	30	90	6	17
98	1030	306	9	20	41	65	11	67
92	692	186	10	13	32	69	8	27
18	58	18	3	5	5	7	0	3
24	88	24	4	6	5	5	0	4
34	146	42	5	3	5	7	1	3
88	700	306	8	17	29	47	10	37
52	420	108	6	19	43	65	4	48
12	36	12	2	4	8	7	0	3
82	686	330	7	16	24	55	10	26
86	790	204	9	15	30	48	8	43
22	106	30	3	6	5	13	1	2
34	202	42	5	17	37	85	1	20
18	54	18	3	2	9	8	0	2
38	226	60	5	6	10	9	2	10
24	88	24	4	3	9	13	0	3
6	18	6	1	3	7	13	0	2
48	268	78	6	16	35	83	3	17
12	36	12	2	3	5	12	0	2
12	36	12	2	5	6	9	0	3
28	124	36	4	3	3	10	1	0
6	18	6	1	4	8	18	0	2
16	72	24	2	7	11	8	1	8
116	1156	468	10	15	29	53	14	44
84	848	252	8	21	40	61	9	71
64	444	114	8	11	32	64	4	24
12	36	12	2	2	6	10	0	1
56	464	120	6	16	37	59	5	39
64	512	156	6	19	43	94	7	29
68	516	126	8	20	47	90	5	44
6	18	6	1	5	10	10	0	2
66	538	144	7	13	28	59	6	31
86	806	204	9	14	29	49	8	45
12	40	12	2	6	11	13	0	5
70	590	156	7	15	33	57	7	36
72	544	150	8	18	40	99	6	34
58	482	120	7	16	48	103	4	34
94	918	264	9	18	36	52	10	59
72	672	150	8	15	38	63	6	49
6	18	6	1	5	9	8	0	2
58	358	102	7	20	62	118	4	38
18	70	18	3	5	13	14	0	4
22	90	30	3	5	5	7	1	5
18	54	18	3	3	7	7	0	3
22	90	30	3	7	8	24	1	2
62	482	126	7	20	43	81	5	41
144	1576	720	10	28	40	76	21	84
6	18	6	1	5	10	19	0	0
34	130	42	5	4	7	13	1	3
40	144	48	6	1	6	9	1	0
26	150	48	3	19	35	84	2	17
6	18	6	1	6	8	11	0	1
108	952	396	10	13	27	62	12	23
28	108	36	4	4	6	6	1	2
32	168	54	4	4	8	11	2	2
44	292	60	6	11	33	61	2	26
56	372	102	6	18	34	66	5	37
84	640	156	10	11	31	70	6	25
84	740	216	8	19	33	47	9	53
132	1192	444	12	20	37	69	15	58
12	36	12	2	3	8	11	0	3
16	72	24	2	3	11	13	1	1
52	368	96	6	21	35	86	4	33
68	520	264	6	19	31	54	8	35
18	70	18	3	5	11	17	0	3
72	584	180	8	16	34	76	6	34
112	1088	408	10	15	28	48	13	45
44	292	66	6	13	45	96	2	20
34	126	42	5	4	5	5	1	5
50	382	114	5	23	40	58	5	52
18	54	18	3	1	7	13	0	1
6	18	6	1	4	6	11	0	2
28	124	36	4	2	4	8	1	1
72	440	132	8	22	38	76	6	30
88	632	276	8	15	26	52	10	26
62	426	120	7	15	33	81	5	24
12	36	12	2	4	7	11	0	3
72	620	162	8	12	32	59	6	34
52	328	96	6	18	38	84	4	24
16	72	24	2	4	8	19	1	1
130	1378	552	11	16	31	55	16	55
128	1120	408	12	17	32	64	14	33
22	90	30	3	4	2	12	1	2
70	506	162	7	23	50	90	7	45
90	774	234	9	12	24	51	9	32
74	502	132	9	10	28	64	5	18
48	268	78	6	16	32	67	3	21
46	330	90	5	21	36	68	4	41
28	108	36	4	3	6	16	1	0
34	190	42	5	16	35	72	1	19
94	818	222	9	17	28	50	10	47
52	376	102	6	17	50	91	4	38
44	204	66	6	3	4	12	2	2
78	650	282	7	21	41	68	9	52
48	240	78	6	5	3	3	3	3
106	1042	408	9	18	28	54	13	47
6	18	6	1	6	5	13	0	0
18	58	18	3	4	4	11	0	3
68	520	126	8	14	33	72	5	30
90	718	294	9	14	39	84	9	32
58	466	102	7	14	34	61	4	38
62	418	120	7	19	38	88	5	36
58	366	96	7	13	43	82	4	26
44	304	60	6	13	46	100	2	26
28	124	36	4	5	8	15	1	1
18	54	18	3	5	6	13	0	2
18	54	18	3	3	6	11	0	3
44	236	66	6	3	5	7	2	2
12	36	12	2	5	9	7	0	3
6	18	6	1	6	5	3	0	1
58	358	102	7	15	43	91	4	28
0	0	0	0	3	8	14	0	0
34	126	42	5	6	6	7	1	6
32	144	48	4	5	7	13	2	2
6	18	6	1	6	5	23	0	1
12	52	12	2	2	8	12	0	3
12	36	12	2	6	3	13	0	1
12	36	12	2	1	9	11	0	1
88	852	336	8	18	36	59	10	52
18	54	18	3	2	8	18	0	2
6	18	6	1	2	11	15	0	0
64	428	102	8	12	33	70	4	24
22	90	30	3	4	7	16	1	2
54	322	84	7	10	28	71	3	10
84	700	210	8	21	40	102	9	46
24	72	24	4	3	4	16	0	1
88	668	174	10	14	23	56	7	26
98	886	288	9	17	25	40	11	52
6	18	6	1	3	8	13	0	1
24	88	24	4	1	3	15	0	0
32	144	48	4	18	36	105	2	13
52	336	102	6	15	35	76	4	20
6	18	6	1	6	7	21	0	2
12	36	12	2	5	11	12	0	1
12	52	12	2	6	14	27	0	6
48	264	78	6	20	37	89	3	23
100	992	444	8	18	36	60	13	52
0	0	0	0	5	9	13	0	0
94	978	300	9	16	35	53	10	59
38	162	54	5	4	7	11	2	2
156	1628	852	12	21	40	73	21	64
44	196	60	6	6	5	9	2	4
22	90	30	3	6	4	7	1	0
102	798	342	9	13	24	52	12	24
6	18	6	1	7	6	15	0	3
100	868	246	10	20	48	110	10	49
56	428	138	6	18	38	106	5	26
0	0	0	0	6	10	23	0	0
22	106	30	3	4	4	9	1	0
102	1010	360	9	18	38	67	12	57
58	390	102	7	23	47	89	4	44
16	72	24	2	5	3	11	1	1
84	888	264	8	16	41	65	9	59
110	1038	450	9	19	33	55	14	50
18	70	18	3	3	8	6	0	2
52	388	102	6	14	41	86	4	27
12	36	12	2	3	5	9	0	1
104	1012	300	10	14	29	52	11	44
32	180	54	4	22	42	96	2	24
112	1324	378	10	23	52	80	13	96
74	482	114	9	17	34	82	5	29
18	54	18	3	3	8	15	0	1
74	502	132	9	15	38	73	5	32
52	416	96	6	21	36	58	4	51
22	90	30	3	6	3	9	1	4
66	522	144	7	16	31	66	6	37
72	600	144	8	14	34	59	6	41
82	646	174	9	16	45	91	7	39
12	36	12	2	4	9	10	0	2
66	598	174	7	16	36	62	6	39
22	90	30	3	7	8	17	1	7
12	36	12	2	5	5	18	0	2
12	36	12	2	3	7	10	0	0
18	70	18	3	3	8	9	0	3
22	90	30	3	6	6	5	1	6
110	1098	426	9	16	36	67	14	45
64	440	108	8	19	44	79	4	37
12	52	12	2	3	12	12	0	0
12	36	12	2	1	7	7	0	0
24	88	24	4	2	6	7	0	3
6	18	6	1	7	12	15	0	0
12	36	12	2	4	8	7	0	3
18	70	18	3	1	5	12	0	1
76	576	180	8	23	35	86	7	35
0	0	0	0	6	6	18	0	0
18	54	18	3	5	11	12	0	1
12	36	12	2	6	9	11	0	3
68	536	264	6	20	32	58	8	34
18	70	18	3	4	12	15	0	6
38	162	54	5	6	10	10	2	1
12	36	12	2	2	7	22	0	0
18	74	18	3	3	11	16	0	4
12	36	12	2	5	11	22	0	1
18	54	18	3	0	7	14	0	0
22	90	30	3	2	8	20	1	0
12	52	12	2	5	12	24	0	4
12	36	12	2	8	11	21	0	2
28	156	36	4	1	6	19	1	0
6	18	6	1	4	7	4	0	1
6	18	6	1	6	5	11	0	0
46	234	78	5	10	2	10	4	2
104	1016	300	10	17	28	32	11	59
130	1466	774	9	18	36	61	19	55
34	126	42	5	2	6	17	1	1
0	0	0	0	5	2	11	0	0
34	158	42	5	3	7	15	1	2
124	1140	528	10	16	28	55	16	40
48	312	78	6	17	45	113	3	25
66	598	162	7	15	40	64	6	46
98	806	240	9	15	25	46	11	34
114	1254	522	9	22	38	57	15	74
18	58	18	3	4	6	10	0	3
98	782	330	9	20	42	84	11	42
6	18	6	1	2	7	15	0	1
130	1094	384	13	15	27	61	13	32
16	72	24	2	3	6	12	1	1
38	262	60	5	14	47	88	2	23
6	18	6	1	4	6	8	0	1
34	126	42	5	7	8	11	1	5
28	108	36	4	6	3	7	1	2
18	54	18	3	4	7	6	0	3
18	86	18	3	1	3	7	0	0
108	1016	330	10	14	29	60	12	37
12	36	12	2	3	4	19	0	2
68	412	120	8	12	27	65	5	20
38	202	60	5	16	37	64	2	16
80	704	192	8	17	36	64	8	49
130	1414	504	11	17	37	73	16	58
16	72	24	2	5	4	8	1	1
148	1736	900	10	22	35	52	22	74
22	90	30	3	3	10	12	1	1
12	36	12	2	5	9	14	0	2
24	88	24	4	2	10	16	0	2
6	18	6	1	2	11	13	0	0
58	366	102	7	10	34	84	4	14
68	472	138	8	11	34	81	5	20
134	1402	648	11	21	42	88	17	57
38	186	60	5	5	6	12	2	4
98	786	330	9	11	20	47	11	19
28	108	36	4	5	7	11	1	6
58	330	90	7	14	34	75	4	14
142	1346	618	11	15	22	47	19	34
100	928	432	8	20	31	48	13	50
66	494	144	7	13	29	60	6	25
80	716	210	8	19	45	97	8	47
16	72	24	2	6	9	11	1	5
96	744	270	10	17	36	81	9	27
62	518	132	7	15	48	92	5	36
